area_feasible,area_alone,proportion,convex,feasibility,distance,detection,parameter,vero_model,trcy_model,environment
85945.58205117601,150579.18066204994,0.5707667001062162,0,1,0.5380829032456522,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85764.76277078816,150579.18066204994,0.5695658748686712,0,1,0.9771431501982883,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85987.30144589649,150579.18066204994,0.5710437596209317,0,1,0.8194346260046705,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86094.11052688022,150579.18066204994,0.5717530813247298,0,0,-2.1184608575219577,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86067.00871118529,150579.18066204994,0.5715730975077389,0,1,1.4451856027613483,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86233.35228120197,150579.18066204994,0.5726777892007425,0,0,-0.6031577314286714,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85927.47416793353,150579.18066204994,0.5706464452133229,0,0,-0.08493240785943001,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86348.79826996845,150579.18066204994,0.573444468819126,0,1,0.09185142787862849,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86261.2535943824,150579.18066204994,0.572863082499974,0,1,0.10734732652746093,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85627.02449505431,150579.18066204994,0.5686511516305166,0,1,1.4995445001893557,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85762.06757281558,150579.18066204994,0.5695479759934035,0,1,0.06659152791055112,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85986.72046839763,150579.18066204994,0.5710399013352357,0,0,-1.8111966859692936,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85958.67535001242,150579.18066204994,0.5708536530221429,0,1,0.06321434513260904,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86334.31517171615,150579.18066204994,0.5733482862114866,0,1,0.2765778523773953,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86163.85561598343,150579.18066204994,0.5722162601572653,0,0,-1.919443647528329,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86345.81151698886,150579.18066204994,0.5734246337199679,0,0,-2.0309911933167037,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85932.97682720213,150579.18066204994,0.5706829885073188,0,0,-3.739416825963191,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85850.23825794307,150579.18066204994,0.5701335196571412,0,0,-2.875288823893185,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86155.18892691057,150579.18066204994,0.5721587044644083,0,0,-3.155038495114776,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86183.15004669983,150579.18066204994,0.572344394940783,0,0,-0.5892176131986819,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85816.87241431324,150579.18066204994,0.5699119362783293,0,0,-1.6384904477386244,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85605.34452007349,150579.18066204994,0.5685071743895361,0,1,0.9804371401385659,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85968.17396684541,150579.18066204994,0.5709167335674827,0,1,2.3676389981778234,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85653.87062500283,150579.18066204994,0.5688294374322489,0,1,1.345512774616938,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86172.55183756693,150579.18066204994,0.5722740119762437,0,1,0.5510718690823599,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86484.96319824777,150579.18066204994,0.5743487434185803,0,1,0.5240544646923804,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85806.89716210475,150579.18066204994,0.5698456903858717,0,1,0.6299880415642996,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85793.22419835516,150579.18066204994,0.5697548879011626,0,1,1.7425545149655863,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85916.44676549207,150579.18066204994,0.5705732119655859,0,1,0.7209368841234474,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86140.47803438806,150579.18066204994,0.5720610090694815,0,1,0.8156617903694077,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86093.0918501104,150579.18066204994,0.571746316267533,0,1,1.7412219822120782,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86125.76827291511,150579.18066204994,0.5719633211858826,0,1,0.28225417719549384,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86085.45334925131,150579.18066204994,0.5716955887976033,0,1,1.1806982796255112,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85418.36968392602,150579.18066204994,0.5672654699565236,0,1,5.266022015827193,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86014.34641475129,150579.18066204994,0.5712233659166751,0,1,0.9761203922354751,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85879.04797000793,150579.18066204994,0.5703248456554512,0,1,3.00917900307382,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85956.09002814144,150579.18066204994,0.5708364838367375,0,1,0.10224183104666462,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86174.46784547744,150579.18066204994,0.5722867362313637,0,1,0.3111207806263616,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85924.27267743947,150579.18066204994,0.5706251840371099,0,1,3.2629599361532726,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85922.52640408734,150579.18066204994,0.5706135869933191,0,1,0.9312652713100271,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86091.07904814146,150579.18066204994,0.5717329492007175,0,1,0.7186723835170259,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86019.39678232584,150579.18066204994,0.5712569055305338,0,1,0.8045657290512462,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85899.23102960802,150579.18066204994,0.5704588818449918,0,1,1.176998327977505,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85573.78799804268,150579.18066204994,0.5682976067594556,0,1,1.1857579490741594,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86258.99049080751,150579.18066204994,0.5728480531741074,0,1,1.732688163840947,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86029.64354641734,150579.18066204994,0.5713249545400081,0,1,1.3580452004012713,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86072.42874410069,150579.18066204994,0.5716090920781142,0,1,1.7220074873438316,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85731.28719063423,150579.18066204994,0.5693435627269345,0,1,1.8848552416454654,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85876.25117944616,150579.18066204994,0.5703062721013286,0,1,0.10661953224111453,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85573.35974141824,150579.18066204994,0.5682947626968,0,1,2.3678174046074494,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86237.86142991214,150579.18066204994,0.5727077345669634,0,1,1.0936680337665665,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85953.44214048656,150579.18066204994,0.5708188991504399,0,1,1.443682762606512,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85753.9083452637,150579.18066204994,0.5694937903648457,0,1,7.008616692055801,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85959.57671593162,150579.18066204994,0.5708596390151283,0,1,1.0192854348934652,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85881.91806100351,150579.18066204994,0.570343905999537,0,1,0.38438697223835394,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85938.51202422507,150579.18066204994,0.5707197478853324,0,1,0.005902607452104913,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85927.66079132362,150579.18066204994,0.5706476845837941,0,1,0.38782352634840667,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86333.98506616663,150579.18066204994,0.5733460939725059,0,1,0.9340139405389858,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85975.4858080146,150579.18066204994,0.5709652916824693,0,1,0.9439480128150568,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86218.85800135467,150579.18066204994,0.5725815323358588,0,1,0.46635818645321336,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85739.27809380913,150579.18066204994,0.569396630509212,0,1,0.26869703450614413,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85304.02580263784,150579.18066204994,0.5665061094607003,0,1,0.6151514702922003,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85591.94650097036,150579.18066204994,0.5684181978189091,0,1,0.4620524817627234,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86218.67200245758,150579.18066204994,0.5725802971126608,0,1,0.020447198957097346,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85988.0622643181,150579.18066204994,0.5710488122345683,0,1,1.3419574359446127,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85756.59589633558,150579.18066204994,0.5695116384568599,0,1,2.0905357771449395,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86051.0654798575,150579.18066204994,0.5714672181208429,0,1,0.2550762796981054,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85630.33830760558,150579.18066204994,0.5686731587402425,0,1,0.4465284916249148,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85972.52216231557,150579.18066204994,0.5709456100393232,0,1,0.13507120036098752,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86122.19736381508,150579.18066204994,0.5719396066917253,0,0,-1.1941172451605966,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85722.30532237346,150579.18066204994,0.5692839139214271,0,1,1.4049269106051763,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86020.69845585634,150579.18066204994,0.571265549976099,0,1,0.7976844593561303,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85795.09038233591,150579.18066204994,0.5697672812743536,0,1,0.28852571403211913,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85636.16510260117,150579.18066204994,0.5687118546274825,0,1,1.2037604823716292,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86083.46786195086,150579.18066204994,0.5716824031281653,0,1,1.1955528351049916,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86195.41433707709,150579.18066204994,0.5724258423913757,0,1,1.332235764336513,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85894.58494511864,150579.18066204994,0.5704280270849317,0,1,1.6974321108853272,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85767.04886083951,150579.18066204994,0.5695810568482867,0,1,1.2924878761415566,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86029.8855526532,150579.18066204994,0.5713265617093046,0,0,-4.00483616451336,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86193.40460426096,150579.18066204994,0.5724124957068786,0,1,0.5797858996952114,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85796.03095650922,150579.18066204994,0.5697735276503079,0,1,0.012346670554208128,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86128.83895661123,150579.18066204994,0.57198371367097,0,1,0.07211979566438886,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85758.40749568546,150579.18066204994,0.5695236693321902,0,1,2.1777188376383148,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86367.4884961119,150579.18066204994,0.5735685910653839,0,1,0.1896140886459099,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86001.78300680085,150579.18066204994,0.5711399320190061,0,0,-0.5799347103785135,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85963.99703556673,150579.18066204994,0.570888994465302,0,1,0.8491551900016088,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85822.6945357833,150579.18066204994,0.5699506011285727,0,1,1.3357832724350134,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86143.10876652609,150579.18066204994,0.5720784798255746,0,1,0.6014955334735088,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86023.56692552798,150579.18066204994,0.5712845995529332,0,1,0.559227149389371,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86144.09037708116,150579.18066204994,0.572084998725138,0,1,0.020133026966148604,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85764.13218239152,150579.18066204994,0.5695616871157968,0,1,0.2664329822816658,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85989.35088658401,150579.18066204994,0.5710573700063681,0,1,2.310509104661751,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86120.18534590745,150579.18066204994,0.5719262448318799,0,1,0.46463926448930337,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85848.67755182213,150579.18066204994,0.5701231549698446,0,1,0.5533937847216093,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85630.09415704901,150579.18066204994,0.5686715373304599,0,0,-1.807942586392191,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85832.74482602235,150579.18066204994,0.5700173453504156,0,0,-3.762859167139149,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85883.22274128636,150579.18066204994,0.5703525704130178,0,1,0.7044749724226733,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86261.16724556623,150579.18066204994,0.5728625090553863,0,1,0.8135500742418325,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85966.42368436475,150579.18066204994,0.5709051098989718,0,1,0.026833505220377418,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85719.28596502462,150579.18066204994,0.56926386229586,0,1,2.2982364952886978,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86174.88449303387,150579.18066204994,0.5722895031979165,0,1,1.1748817467580306,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85962.33651288116,150579.18066204994,0.5708779668937727,0,1,1.335985549012161,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86210.85748557333,150579.18066204994,0.5725284007160282,0,1,0.7268758196814225,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85911.88295554342,150579.18066204994,0.5705429035927512,0,1,0.6235923914763064,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85974.65187299979,150579.18066204994,0.5709597534997596,0,1,0.7012655445898399,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85753.68046530262,150579.18066204994,0.5694922770084835,0,1,3.0828944302972463,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86067.3853413719,150579.18066204994,0.5715755987179656,0,1,1.4374819735786817,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86314.84638469489,150579.18066204994,0.5732189935235089,0,1,1.453433718627993,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86250.27524666283,150579.18066204994,0.5727901750258377,0,1,0.28144301764453994,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85588.14252154049,150579.18066204994,0.5683929354990244,0,1,1.4600827086929518,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86078.19187094379,150579.18066204994,0.5716473651436054,0,1,0.1453421668089413,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86113.53893419367,150579.18066204994,0.571882105850086,0,0,-2.50948890995999,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86045.99903499532,150579.18066204994,0.5714335717373262,0,0,-1.3027495858364435,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86238.627608697,150579.18066204994,0.5727128227789029,0,0,-3.249776270319593,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85966.3844403341,150579.18066204994,0.5709048492784101,0,1,0.26766031699337534,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85917.37725542292,150579.18066204994,0.5705793913718409,0,1,0.7434872419096861,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86002.11410409899,150579.18066204994,0.5711421308442135,0,1,1.4020557876446489,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86243.15496676306,150579.18066204994,0.5727428890738989,0,1,1.6093495089925511,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86056.61347676221,150579.18066204994,0.5715040625031826,0,1,1.0699297979446154,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85804.18456112794,150579.18066204994,0.5698276759368298,0,1,1.8150701361398944,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86138.91233097384,150579.18066204994,0.5720506111950387,0,1,1.1090328913894125,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85984.73756090137,150579.18066204994,0.57102673279834,0,1,9.812989364086462,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85979.66859721999,150579.18066204994,0.5709930696872839,0,1,0.6214687124439564,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86138.69280502475,150579.18066204994,0.5720491533178733,0,0,-0.08820850767300037,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85990.29701594243,150579.18066204994,0.5710636532744419,0,0,-2.953633936254244,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86126.21349639317,150579.18066204994,0.5719662779258257,0,0,-3.147401771293932,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86083.16021679524,150579.18066204994,0.5716803600492066,0,1,0.649699504715445,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85977.65958542,150579.18066204994,0.5709797277910724,0,0,-1.0225457557606017,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85824.46290027862,150579.18066204994,0.5699623448801826,0,1,0.3366869871819276,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86157.17658504339,150579.18066204994,0.5721719045503968,0,1,1.3669066576706705,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86043.41408322862,150579.18066204994,0.5714164050097923,0,0,-1.7558307337937782,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85821.55741869223,150579.18066204994,0.5699430495063227,0,1,0.12741945607130933,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86067.12541519725,150579.18066204994,0.5715738725419198,0,1,0.926037883482489,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85976.35491448152,150579.18066204994,0.5709710634396479,0,1,1.5020784108007748,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86041.07083881121,150579.18066204994,0.571400843466642,0,1,0.1920262864616784,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86082.87132295675,150579.18066204994,0.571678441498201,0,1,1.1055129030517454,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86166.30881337501,150579.18066204994,0.5722325519007906,0,0,-1.24116088791579,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85915.88961291107,150579.18066204994,0.5705695119017486,0,1,1.2109085798398436,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85589.26999735425,150579.18066204994,0.5684004230933173,0,1,0.9694339726170016,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86246.09537617124,150579.18066204994,0.5727624164042726,0,1,1.2287089007152014,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86206.87558777309,150579.18066204994,0.5725019568359199,0,1,1.3901809095591564,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86028.11356837062,150579.18066204994,0.5713147939185995,0,1,2.6090687089073743,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85723.63471432499,150579.18066204994,0.5692927424457004,0,1,3.254923127531286,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86244.10421714684,150579.18066204994,0.572749193068778,0,1,2.5101815222406474,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86178.43406355454,150579.18066204994,0.5723130759820494,0,1,3.356614973282956,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86241.49653557396,150579.18066204994,0.5727318753920485,0,0,-1.015671322055188,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85987.16096231133,150579.18066204994,0.5710428266660269,0,1,0.5125451216783212,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86037.04835052176,150579.18066204994,0.5713741300241079,0,1,0.5923899119576355,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85916.38314533408,150579.18066204994,0.5705727894625698,0,1,0.26257798026765633,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85809.14764828427,150579.18066204994,0.5698606359193088,0,1,1.321100654014609,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85910.86335244573,150579.18066204994,0.5705361323837884,0,1,0.6824817810430017,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86266.33353714844,150579.18066204994,0.5728968185233984,0,1,0.6299725000974341,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86211.00697009094,150579.18066204994,0.5725293934463442,0,1,0.8810284122839551,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86239.70631945488,150579.18066204994,0.572719986523274,0,1,1.4440083009555575,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85711.55144751175,150579.18066204994,0.5692124971769978,0,0,-0.33621571999412025,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85904.90343421284,150579.18066204994,0.5704965524218928,0,0,-0.1308641164630413,1,lambda_i,Beverton-Holt,Beverton-Holt,open
86098.18804477064,150579.18066204994,0.571780160220182,0,0,-0.3720592118853687,1,lambda_i,Beverton-Holt,Beverton-Holt,open
85886.4204134979,150579.18066204994,0.5703738062319236,0,1,4.623921626940788,1,lambda_i,Beverton-Holt,Beverton-Holt,open
